Time (s),Channel 1 (V)
-0.1998909952606636,0.7889804421735535
-0.1993909952606636,0.7889804421735535
-0.1988909952606636,0.7889804421735535
-0.1983909952606636,0.7889804421735535
-0.1978909952606636,0.7889804421735535
-0.1973909952606636,0.7889804421735535
-0.1968909952606636,0.7889804421735535
-0.1963909952606636,0.7889804421735535
-0.1958909952606636,0.7889804421735535
-0.1953909952606636,0.7889804421735535
-0.1948909952606636,0.7889804421735535
-0.1943909952606636,0.7889804421735535
-0.1938909952606636,0.7889804421735535
-0.1933909952606636,0.7889804421735535
-0.1928909952606636,0.7889804421735535
-0.1923909952606636,0.7889804421735535
-0.1918909952606636,0.7889804421735535
-0.1913909952606636,0.7889804421735535
-0.1908909952606636,0.7889804421735535
-0.1903909952606636,0.7889804421735535
-0.1898909952606636,0.7889804421735535
-0.1893909952606636,0.7889804421735535
-0.1888909952606636,0.7889804421735535
-0.1883909952606636,0.7889804421735535
-0.1878909952606636,0.7889804421735535
-0.1873909952606636,0.7889804421735535
-0.1868909952606636,0.7889804421735535
-0.1863909952606636,0.7889804421735535
-0.1858909952606635,0.7889804421735535
-0.1853909952606636,0.7889804421735535
-0.1848909952606635,0.7889804421735535
-0.1843909952606636,0.7889804421735535
-0.1838909952606635,0.7889804421735535
-0.1833909952606636,0.7889804421735535
-0.1828909952606635,0.7889804421735535
-0.1823909952606636,0.7889804421735535
-0.1818909952606635,0.7889804421735535
-0.1813909952606636,0.7889804421735535
-0.1808909952606635,0.7889804421735535
-0.1803909952606636,0.7889804421735535
-0.1798909952606635,0.7889804421735535
-0.1793909952606636,0.7889804421735535
-0.1788909952606635,0.7889804421735535
-0.1783909952606636,0.7889804421735535
-0.1778909952606635,0.7889804421735535
-0.1773909952606636,0.7889804421735535
-0.1768909952606635,0.7889804421735535
-0.1763909952606636,0.7889804421735535
-0.1758909952606635,0.7889804421735535
-0.1753909952606636,0.7889804421735535
-0.1748909952606635,0.7889804421735535
-0.1743909952606636,0.7889804421735535
-0.1738909952606635,0.7889804421735535
-0.1733909952606636,0.7889804421735535
-0.1728909952606635,0.7889804421735535
-0.1723909952606636,0.7889804421735535
-0.1718909952606635,0.7889804421735535
-0.1713909952606636,0.7889804421735535
-0.1708909952606635,0.7889804421735535
